词1,词2,NPMI值,PMI值,共现文档数,词1文档频次,词2文档频次,词1概率,词2概率,联合概率
多情,闻说,0.709762,5.568932,2,3,13,0.000587,0.002543,0.000391
南宫,牡丹,0.709005,6.054439,1,12,1,0.002347,0.000196,0.000196
御沟,朱门,0.684352,4.895202,4,9,17,0.001761,0.003326,0.000782
依稀,枕上,0.682874,5.831296,1,5,3,0.000978,0.000587,0.000196
今年,去年,0.670914,4.062009,12,33,32,0.006455,0.00626,0.002347
垂杨,多情,0.661396,5.189442,2,19,3,0.003717,0.000587,0.000391
君恩,多情,0.661396,5.189442,2,19,3,0.003717,0.000587,0.000391
翡翠,鸳鸯,0.660294,4.118099,10,26,32,0.005086,0.00626,0.001956
多情,有情,0.642711,5.042838,2,3,22,0.000587,0.004304,0.000391
向东,牡丹,0.627834,5.361292,1,24,1,0.004695,0.000196,0.000196
垂杨,红尘,0.624731,4.90176,2,19,4,0.003717,0.000782,0.000391
深处,溪水,0.623054,5.32047,1,1,25,0.000196,0.00489,0.000196
姓名,烟雨,0.61662,4.588102,3,13,12,0.002543,0.002347,0.000587
多情,大道,0.61661,4.838044,2,3,27,0.000587,0.005282,0.000391
山路,红叶,0.614041,5.243509,1,27,1,0.005282,0.000196,0.000196
东西,南北,0.613519,4.25163,5,28,13,0.005477,0.002543,0.000978
咫尺,多情,0.611975,4.801676,2,28,3,0.005477,0.000587,0.000391
菊花,重阳,0.606266,4.09083,6,27,19,0.005282,0.003717,0.001174
丞相,牡丹,0.605673,5.17205,1,29,1,0.005673,0.000196,0.000196
梨花,玉楼,0.602382,4.308869,4,25,11,0.00489,0.002152,0.000782
交亲,年华,0.601703,5.138149,1,5,6,0.000978,0.001174,0.000196
万户,千门,0.59818,3.864183,8,26,33,0.005086,0.006455,0.001565
双飞,宛转,0.597388,4.445001,3,15,12,0.002934,0.002347,0.000587
玉楼,翡翠,0.596899,4.269649,4,11,26,0.002152,0.005086,0.000782
思量,莓苔,0.594145,5.07361,1,2,16,0.000391,0.00313,0.000196
楼前,次第,0.590542,5.042838,1,11,3,0.002152,0.000587,0.000196
等闲,风光,0.590542,5.042838,1,3,11,0.000587,0.002152,0.000196
断肠,风飘,0.588074,3.968077,6,29,20,0.005673,0.003912,0.001174
两相,阑干,0.58663,4.364959,3,15,13,0.002934,0.002543,0.000587
万户,红尘,0.584755,4.588102,2,26,4,0.005086,0.000782,0.000391
月明,红叶,0.583651,4.983998,1,35,1,0.006847,0.000196,0.000196
花下,霓裳,0.583651,4.983998,1,5,7,0.000978,0.001369,0.000196
夜长,花下,0.583651,4.983998,1,7,5,0.001369,0.000978,0.000196
云雨,深处,0.580352,4.955827,1,36,1,0.007042,0.000196,0.000196
山川,深处,0.580352,4.955827,1,36,1,0.007042,0.000196,0.000196
山僧,思量,0.580352,4.955827,1,18,2,0.003521,0.000391,0.000196
名利,草绿,0.57531,4.513994,2,7,16,0.001369,0.00313,0.000391
洞庭,潇湘,0.572074,3.231629,18,79,46,0.015454,0.008998,0.003521
多情,行人,0.571031,4.248887,3,3,73,0.000587,0.01428,0.000587
相看,红叶,0.570979,4.875784,1,39,1,0.007629,0.000196,0.000196
岁寒,珍重,0.570979,4.875784,1,13,3,0.002543,0.000587,0.000196
珍重,看花,0.570979,4.875784,1,3,13,0.000587,0.002543,0.000196
梦魂,等闲,0.570979,4.875784,1,13,3,0.002543,0.000587,0.000196
登高,重阳,0.570498,3.685365,8,54,19,0.010563,0.003717,0.001565
多情,相看,0.569743,4.470319,2,3,39,0.000587,0.007629,0.000391
曲江,瑶池,0.569743,4.470319,2,9,13,0.001761,0.002543,0.000391
斜阳,鹧鸪,0.568014,4.850467,1,5,8,0.000978,0.001565,0.000196
到处,残月,0.568014,4.850467,1,5,8,0.000978,0.001565,0.000196
花前,花时,0.568014,4.850467,1,4,10,0.000782,0.001956,0.000196
君王,汉宫,0.567944,3.542134,10,74,20,0.014476,0.003912,0.001956
路傍,须臾,0.564729,4.039536,4,18,20,0.003521,0.003912,0.000782
罗衣,美人,0.564527,3.467017,11,27,65,0.005282,0.012715,0.002152
宫中,玉楼,0.563569,4.031238,4,33,11,0.006455,0.002152,0.000782
深处,蛟龙,0.5623,4.801676,1,1,42,0.000196,0.008216,0.000196
宫中,青楼,0.561693,3.790075,6,33,21,0.006455,0.004108,0.001174
名利,天外,0.560298,4.396211,2,7,18,0.001369,0.003521,0.000391
山僧,玲珑,0.560298,4.396211,2,18,7,0.003521,0.001369,0.000391
人皆,高台,0.559022,3.998714,4,25,15,0.00489,0.002934,0.000782
君家,红尘,0.558291,4.380463,2,32,4,0.00626,0.000782,0.000391
无限,汉宫,0.55717,3.985469,4,19,20,0.003717,0.003912,0.000782
游人,花前,0.556853,4.755156,1,11,4,0.002152,0.000782,0.000196
尘埃,思量,0.556853,4.755156,1,22,2,0.004304,0.000391,0.000196
姓名,物外,0.556315,4.364959,2,13,10,0.002543,0.001956,0.000391
登高,黄花,0.555005,3.585281,8,54,21,0.010563,0.004108,0.001565
无限,阑干,0.554861,4.12857,3,19,13,0.003717,0.002543,0.000587
多情,行路,0.554369,4.349691,2,3,44,0.000587,0.008607,0.000391
春深,杏花,0.554221,4.732684,1,9,5,0.001761,0.000978,0.000196
天寒,红叶,0.551647,4.710705,1,46,1,0.008998,0.000196,0.000196
向人,君心,0.550577,4.096695,3,15,17,0.002934,0.003326,0.000587
汉宫,阑干,0.547967,4.077277,3,20,13,0.003912,0.002543,0.000587
风月,风飘,0.54687,4.290851,2,7,20,0.001369,0.003912,0.000391
独自,高树,0.546663,4.668145,1,12,4,0.002347,0.000782,0.000196
故山,路岐,0.546663,4.668145,1,24,2,0.004695,0.000391,0.000196
多情,得意,0.545963,4.283733,2,3,47,0.000587,0.009194,0.000391
玉楼,紫微,0.545915,4.062009,3,11,24,0.002152,0.004695,0.000587
寥落,独行,0.545915,4.062009,3,24,11,0.004695,0.002152,0.000587
名利,霓裳,0.544248,4.647526,1,7,7,0.001369,0.001369,0.000196
夜长,霓裳,0.544248,4.647526,1,7,7,0.001369,0.001369,0.000196
绮罗,风光,0.544168,4.269649,2,13,11,0.002543,0.002152,0.000391
庭前,所以,0.541903,4.032156,3,17,16,0.003326,0.00313,0.000587
杏花,绿杨,0.541883,4.627323,1,5,10,0.000978,0.001956,0.000196
帝乡,路岐,0.541883,4.627323,1,25,2,0.00489,0.000391,0.000196
眼前,风光,0.540429,4.021187,3,25,11,0.00489,0.002152,0.000587
枕上,梦中,0.539564,4.60752,1,3,17,0.000587,0.003326,0.000196
珍重,细雨,0.539564,4.60752,1,3,17,0.000587,0.003326,0.000196
巫山,阳台,0.538695,3.479921,8,42,30,0.008216,0.005869,0.001565
双飞,西风,0.538077,4.221858,2,15,10,0.002934,0.001956,0.000391
月夜,玉树,0.538007,4.003169,3,14,20,0.002739,0.003912,0.000587
尘埃,裴回,0.536742,3.467302,8,22,58,0.004304,0.011346,0.001565
两相,无限,0.535629,3.985469,3,15,19,0.002934,0.003717,0.000587
夜长,有情,0.534723,4.195541,2,7,22,0.001369,0.004304,0.000391
月夜,玉楼,0.534723,4.195541,2,14,11,0.002739,0.002152,0.000391
秋草,高台,0.53436,3.703064,5,42,15,0.008216,0.002934,0.000978
多情,百花,0.53287,4.550362,1,3,18,0.000587,0.003521,0.000196
枕上,碧云,0.53287,4.550362,1,3,18,0.000587,0.003521,0.000196
微风,枕上,0.53287,4.550362,1,18,3,0.003521,0.000587,0.000196
枕上,百花,0.53287,4.550362,1,3,18,0.000587,0.003521,0.000196
宛转,黄鹤,0.531682,3.803148,4,12,38,0.002347,0.007433,0.000782
多情,少年,0.53145,3.954379,3,3,98,0.000587,0.019171,0.000587
月夜,花间,0.53145,3.954379,3,14,21,0.002739,0.004108,0.000587
北阙,月夜,0.53145,3.954379,3,21,14,0.004108,0.002739,0.000587
东山,牡丹,0.530721,4.532013,1,55,1,0.010759,0.000196,0.000196
他年,心期,0.530721,4.532013,1,11,5,0.002152,0.000978,0.000196
生死,苦辛,0.530461,3.794414,4,20,23,0.003912,0.004499,0.000782
夜长,窈窕,0.529057,4.151089,2,7,23,0.001369,0.004499,0.000391
山阴,道士,0.528949,3.783603,4,31,15,0.006064,0.002934,0.000782
两相,汉宫,0.528735,3.934176,3,15,20,0.002934,0.003912,0.000587
无力,玲珑,0.528611,4.513994,1,8,7,0.001565,0.001369,0.000196
水声,玲珑,0.528611,4.513994,1,8,7,0.001565,0.001369,0.000196
寻常,时节,0.528611,4.513994,1,7,8,0.001369,0.001565,0.000196
羽翼,路岐,0.528611,4.513994,1,28,2,0.005477,0.000391,0.000196
相对,等闲,0.526539,4.496295,1,19,3,0.003717,0.000587,0.000196
多情,相识,0.52593,4.126548,2,3,55,0.000587,0.010759,0.000391
双飞,玉楼,0.52593,4.126548,2,15,11,0.002934,0.002152,0.000391
笙歌,风光,0.52593,4.126548,2,15,11,0.002934,0.002152,0.000391
满眼,管弦,0.52593,4.126548,2,15,11,0.002934,0.002152,0.000391
双飞,鸳鸯,0.524511,3.751854,4,15,32,0.002934,0.00626,0.000782
月下,汉宫,0.524511,3.751854,4,24,20,0.004695,0.003912,0.000782
兄弟,思量,0.524502,4.478903,1,29,2,0.005673,0.000391,0.000196
万物,思量,0.524502,4.478903,1,29,2,0.005673,0.000391,0.000196
君子,多情,0.523633,4.108529,2,56,3,0.010955,0.000587,0.000391
月夜,满地,0.523633,4.108529,2,14,12,0.002739,0.002347,0.000391
佳人,鸳鸯,0.523619,3.533165,6,28,32,0.005477,0.00626,0.001174
山头,阑干,0.523464,3.894955,3,24,13,0.004695,0.002543,0.000587
月下,阑干,0.523464,3.894955,3,24,13,0.004695,0.002543,0.000587
当年,蹉跎,0.520996,3.515465,6,19,48,0.003717,0.00939,0.001174
红尘,老去,0.520532,4.445001,1,4,15,0.000782,0.002934,0.000196
依稀,微雨,0.520532,4.445001,1,5,12,0.000978,0.002347,0.000196
西风,近来,0.520532,4.445001,1,10,6,0.001956,0.001174,0.000196
往事,昔年,0.520532,4.445001,1,5,12,0.000978,0.002347,0.000196
从军,功名,0.517978,3.854133,3,13,25,0.002543,0.00489,0.000587
多情,颜色,0.516982,4.056343,2,3,59,0.000587,0.011541,0.000391
从军,单于,0.51686,3.697129,4,13,39,0.002543,0.007629,0.000782
先生,道士,0.515926,3.838866,3,22,15,0.004304,0.002934,0.000587
鹦鹉,黄鹤,0.514946,3.474643,6,25,38,0.00489,0.007433,0.001174
双阙,昔年,0.51484,4.039536,2,15,12,0.002934,0.002347,0.000391
殷勤,珍重,0.514818,4.396211,1,21,3,0.004108,0.000587,0.000196
春草,池塘,0.51386,3.675665,4,74,7,0.014476,0.001369,0.000782
佳人,月落,0.513504,3.820847,3,28,12,0.005477,0.002347,0.000587
红粉,青楼,0.513504,3.820847,3,16,21,0.00313,0.004108,0.000587
扬州,自由,0.512974,4.380463,1,16,4,0.00313,0.000782,0.000196
宫中,蛾眉,0.512302,3.377831,7,33,37,0.006455,0.007238,0.001369
台上,无力,0.512039,4.017557,2,23,8,0.004499,0.001565,0.000391
时节,桃源,0.512039,4.017557,2,8,23,0.001565,0.004499,0.000391
梨花,青楼,0.511983,3.662242,4,25,21,0.00489,0.004108,0.000782
心期,梦魂,0.511158,4.364959,1,5,13,0.000978,0.002543,0.000196
往事,阑干,0.511158,4.364959,1,5,13,0.000978,0.002543,0.000196
九衢,渭水,0.510661,4.006747,2,6,31,0.001174,0.006064,0.000391
叶落,昔日,0.509977,4.001385,2,11,17,0.002152,0.003326,0.000391
太平,玉楼,0.509977,4.001385,2,17,11,0.003326,0.002152,0.000391
东林,流年,0.509977,4.001385,2,17,11,0.003326,0.002152,0.000391
前程,苦辛,0.509952,3.794414,3,15,23,0.002934,0.004499,0.000587
所思,枕上,0.509371,4.349691,1,22,3,0.004304,0.000587,0.000196
九衢,游人,0.509371,4.349691,1,6,11,0.001174,0.002152,0.000196
归心,次第,0.509371,4.349691,1,22,3,0.004304,0.000587,0.000196
公卿,珍重,0.509371,4.349691,1,22,3,0.004304,0.000587,0.000196
玉树,罗衣,0.508045,3.634071,4,20,27,0.003912,0.005282,0.000782
莺啼,饮酒,0.508018,3.780025,3,14,25,0.002739,0.00489,0.000587
大道,闻说,0.507634,3.777172,3,27,13,0.005282,0.002543,0.000587
东海,九衢,0.506614,3.974998,2,32,6,0.00626,0.001174,0.000391
寥落,时节,0.506614,3.974998,2,24,8,0.004695,0.001565,0.000391
梦里,花前,0.505875,4.319838,1,17,4,0.003326,0.000782,0.000196
婵娟,瑶池,0.504638,3.959494,2,15,13,0.002934,0.002543,0.000391
两相,姓名,0.504638,3.959494,2,15,13,0.002934,0.002543,0.000391
笙歌,绮罗,0.504638,3.959494,2,15,13,0.002934,0.002543,0.000391
南北,双飞,0.504638,3.959494,2,13,15,0.002543,0.002934,0.000391
宛转,无穷,0.504232,3.751854,3,12,30,0.002347,0.005869,0.000587
两相,山头,0.504232,3.751854,3,15,24,0.002934,0.004695,0.000587
两相,月下,0.504232,3.751854,3,15,24,0.002934,0.004695,0.000587
婵娟,蛾眉,0.504214,3.606672,4,15,37,0.002934,0.007238,0.000782
参差,等闲,0.504165,4.305239,1,23,3,0.004499,0.000587,0.000196
劝君,莺啼,0.503987,3.954379,2,14,14,0.002739,0.002739,0.000391
叶落,碧云,0.502693,3.944226,2,11,18,0.002152,0.003521,0.000391
寻常,花时,0.50248,4.290851,1,7,10,0.001369,0.001956,0.000196
早晚,西风,0.501412,3.934176,2,20,10,0.003912,0.001956,0.000391
佳期,西风,0.501412,3.934176,2,20,10,0.003912,0.001956,0.000391
自怜,西风,0.501412,3.934176,2,20,10,0.003912,0.001956,0.000391
功名,时节,0.501412,3.934176,2,25,8,0.00489,0.001565,0.000391
明日,重阳,0.500486,3.580004,4,30,19,0.005869,0.003717,0.000782
旧游,花前,0.499181,4.26268,1,18,4,0.003521,0.000782,0.000196
多情,行乐,0.499181,4.26268,1,3,24,0.000587,0.004695,0.000196
九衢,烟雨,0.499181,4.26268,1,6,12,0.001174,0.002347,0.000196
携手,红叶,0.499181,4.26268,1,72,1,0.014085,0.000196,0.000196
山头,珍重,0.499181,4.26268,1,24,3,0.004695,0.000587,0.000196
摇落,自由,0.499181,4.26268,1,18,4,0.003521,0.000782,0.000196
君心,月落,0.498888,3.914373,2,17,12,0.003326,0.002347,0.000391
昔日,黄叶,0.498888,3.914373,2,17,12,0.003326,0.002347,0.000391
城下,昔年,0.498888,3.914373,2,17,12,0.003326,0.002347,0.000391
眼前,笙歌,0.498745,3.711032,3,25,15,0.00489,0.002934,0.000587
将军,汉家,0.498091,2.786773,19,105,57,0.02054,0.01115,0.003717
断肠,阑干,0.498031,3.705713,3,29,13,0.005673,0.002543,0.000587
世间,封侯,0.497027,3.899774,2,9,23,0.001761,0.004499,0.000391
望乡,风景,0.496965,3.697787,3,20,19,0.003912,0.003717,0.000587
梦魂,楚水,0.496413,3.894955,2,13,16,0.002543,0.00313,0.000391
垂杨,清明,0.495802,3.890159,2,19,11,0.003717,0.002152,0.000391
月落,鸳鸯,0.495558,3.687316,3,12,32,0.002347,0.00626,0.000587
千金,宛转,0.495558,3.687316,3,32,12,0.00626,0.002347,0.000587
枕上,迢递,0.494401,4.221858,1,3,25,0.000587,0.00489,0.000196
眼前,等闲,0.494401,4.221858,1,25,3,0.00489,0.000587,0.000196
别后,等闲,0.494401,4.221858,1,25,3,0.00489,0.000587,0.000196
斜阳,泉声,0.494401,4.221858,1,5,15,0.000978,0.002934,0.000196
东方,北斗,0.493535,3.420155,5,22,38,0.004304,0.007433,0.000978
笙歌,自言,0.493474,3.671812,3,15,26,0.002934,0.005086,0.000587
帝乡,紫微,0.493315,3.528711,4,25,24,0.00489,0.004695,0.000782
君心,承恩,0.49313,3.669251,3,17,23,0.003326,0.004499,0.000587
人情,朱门,0.49313,3.669251,3,23,17,0.004499,0.003326,0.000587
当年,红尘,0.49285,4.208613,1,19,4,0.003717,0.000782,0.000196
头白,高树,0.49285,4.208613,1,19,4,0.003717,0.000782,0.000196
北斗,路岐,0.49285,4.208613,1,38,2,0.007433,0.000391,0.000196
丈夫,到处,0.492194,3.861855,2,43,5,0.008412,0.000978,0.000391
碧云,黄叶,0.491603,3.857215,2,18,12,0.003521,0.002347,0.000391
湘水,烟雨,0.491423,3.656544,3,33,12,0.006455,0.002347,0.000587
名利,流年,0.491319,4.195541,1,7,11,0.001369,0.002152,0.000196
芳树,霓裳,0.491319,4.195541,1,11,7,0.002152,0.001369,0.000196
万年,霓裳,0.491319,4.195541,1,11,7,0.002152,0.001369,0.000196
名利,汀洲,0.491319,4.195541,1,7,11,0.001369,0.002152,0.000196
寻常,风光,0.491319,4.195541,1,7,11,0.001369,0.002152,0.000196
万户,多情,0.489808,4.182637,1,26,3,0.005086,0.000587,0.000196
多情,竹林,0.489808,4.182637,1,3,26,0.000587,0.005086,0.000196
等闲,马蹄,0.489808,4.182637,1,3,26,0.000587,0.005086,0.000196
管弦,自怜,0.489264,3.838866,2,11,20,0.002152,0.003912,0.000391
汉宫,玉楼,0.489264,3.838866,2,20,11,0.003912,0.002152,0.000391
玉树,玉楼,0.489264,3.838866,2,20,11,0.003912,0.002152,0.000391
晚来,玉楼,0.489264,3.838866,2,20,11,0.003912,0.002152,0.000391
南北,庭前,0.488686,3.83433,2,13,17,0.002543,0.003326,0.000391
九天,随风,0.488506,3.494309,4,23,27,0.004499,0.005282,0.000782
九衢,青冥,0.488111,3.829816,2,6,37,0.001174,0.007238,0.000391
九衢,咸阳,0.488111,3.829816,2,6,37,0.001174,0.007238,0.000391
歌舞,玉楼,0.48774,3.629145,3,37,11,0.007238,0.002152,0.000587
春水,烟雨,0.48741,3.626691,3,34,12,0.006651,0.002347,0.000587
肠断,骨肉,0.487162,3.484694,4,33,19,0.006455,0.003717,0.000782
霓裳,鸳鸯,0.486968,3.820847,2,7,32,0.001369,0.00626,0.000391
东西,水声,0.486968,3.820847,2,28,8,0.005477,0.001565,0.000391
单于,咸阳,0.486966,3.210777,7,39,37,0.007629,0.007238,0.001369
佳期,红尘,0.486843,4.157319,1,20,4,0.003912,0.000782,0.000196
红尘,须臾,0.486843,4.157319,1,4,20,0.000782,0.003912,0.000196
金谷,雨中,0.486843,4.157319,1,8,10,0.001565,0.001956,0.000196
花时,金谷,0.486843,4.157319,1,10,8,0.001956,0.001565,0.000196
徘徊,物外,0.486843,4.157319,1,8,10,0.001565,0.001956,0.000196
古木,往事,0.486843,4.157319,1,16,5,0.00313,0.000978,0.000196
心期,楚水,0.486843,4.157319,1,5,16,0.000978,0.00313,0.000196
自怜,高树,0.486843,4.157319,1,20,4,0.003912,0.000782,0.000196
回头,花下,0.486843,4.157319,1,16,5,0.00313,0.000978,0.000196
世间,英雄,0.4864,3.816393,2,9,25,0.001761,0.00489,0.000391
千金,相寻,0.484801,3.607273,3,32,13,0.00626,0.002543,0.000587
宫中,罗衣,0.484341,3.356439,5,33,27,0.006455,0.005282,0.000978
汉宫,鸳鸯,0.484293,3.464172,4,20,32,0.003912,0.00626,0.000782
思量,松柏,0.483951,4.132627,1,2,41,0.000391,0.00802,0.000196
使君,思量,0.483951,4.132627,1,41,2,0.00802,0.000391,0.000196
双飞,风起,0.483205,3.45639,4,15,43,0.002934,0.008412,0.000782
玉楼,零落,0.483046,3.790075,2,11,21,0.002152,0.004108,0.000391
子孙,管弦,0.483046,3.790075,2,21,11,0.004108,0.002152,0.000391
玉楼,花间,0.483046,3.790075,2,11,21,0.002152,0.004108,0.000391
玉楼,青楼,0.483046,3.790075,2,11,21,0.002152,0.004108,0.000391
北阙,玉楼,0.483046,3.790075,2,21,11,0.004108,0.002152,0.000391
花飞,风光,0.483046,3.790075,2,21,11,0.004108,0.002152,0.000391
梨花,翡翠,0.482125,3.448668,4,25,26,0.00489,0.005086,0.000782
无情,梦魂,0.481402,3.777172,2,18,13,0.003521,0.002543,0.000391
歌声,相寻,0.481402,3.777172,2,18,13,0.003521,0.002543,0.000391
万户,曲江,0.481402,3.777172,2,26,9,0.005086,0.001761,0.000391
依旧,生涯,0.481402,3.777172,2,9,26,0.001761,0.005086,0.000391
池塘,野花,0.481129,4.108529,1,7,12,0.001369,0.002347,0.000196
楼上,花前,0.481129,4.108529,1,21,4,0.004108,0.000782,0.000196
思归,枕上,0.481129,4.108529,1,28,3,0.005477,0.000587,0.000196
年华,莺啼,0.481129,4.108529,1,6,14,0.001174,0.002739,0.000196
依然,枕上,0.481129,4.108529,1,28,3,0.005477,0.000587,0.000196
昔时,等闲,0.481129,4.108529,1,28,3,0.005477,0.000587,0.000196
宛转,霓裳,0.481129,4.108529,1,12,7,0.002347,0.001369,0.000196
月落,霓裳,0.481129,4.108529,1,12,7,0.002347,0.001369,0.000196
名利,宛转,0.481129,4.108529,1,7,12,0.001369,0.002347,0.000196
名利,月落,0.481129,4.108529,1,7,12,0.001369,0.002347,0.000196
寻常,愁人,0.481129,4.108529,1,7,12,0.001369,0.002347,0.000196
寒山,次第,0.481129,4.108529,1,28,3,0.005477,0.000587,0.000196
月中,霓裳,0.481129,4.108529,1,12,7,0.002347,0.001369,0.000196
姓名,湘水,0.480665,3.576501,3,13,33,0.002543,0.006455,0.000587
到处,太平,0.479743,4.096695,1,5,17,0.000978,0.003326,0.000196
城下,往事,0.479743,4.096695,1,17,5,0.003326,0.000978,0.000196
山头,旧游,0.479729,3.569533,3,24,18,0.004695,0.003521,0.000587
河汉,莓苔,0.479729,3.569533,3,27,16,0.005282,0.00313,0.000587
君心,独立,0.479357,3.428865,4,17,39,0.003326,0.007629,0.000782
人稀,消息,0.479108,3.564914,3,14,31,0.002739,0.006064,0.000587
两相,断肠,0.478799,3.562612,3,15,29,0.002934,0.005673,0.000587
所以,高台,0.478175,3.751854,2,16,15,0.00313,0.002934,0.000391
双飞,草绿,0.478175,3.751854,2,15,16,0.002934,0.00313,0.000391
婵娟,草绿,0.478175,3.751854,2,15,16,0.002934,0.00313,0.000391
思君,西风,0.478175,3.751854,2,24,10,0.004695,0.001956,0.000391
佳期,永日,0.478175,3.751854,2,20,12,0.003912,0.002347,0.000391
月落,风飘,0.478175,3.751854,2,12,20,0.002347,0.003912,0.000391
关河,思君,0.478175,3.751854,2,10,24,0.001956,0.004695,0.000391
到处,黄河,0.478175,3.751854,2,5,48,0.000978,0.00939,0.000391
秋雨,黄叶,0.478175,3.751854,2,20,12,0.003912,0.002347,0.000391
宫中,歌舞,0.477753,3.22368,6,33,37,0.006455,0.007238,0.001174
富贵,自言,0.477632,3.222861,6,47,26,0.009194,0.005086,0.001174
江水,独自,0.477472,3.415382,4,56,12,0.010955,0.002347,0.000782
独行,飘飖,0.477263,3.551184,3,11,40,0.002152,0.007825,0.000587
所思,流年,0.477117,3.743555,2,22,11,0.004304,0.002152,0.000391
多情,王孙,0.47702,4.073438,1,3,29,0.000587,0.005673,0.000196
人家,珍重,0.47702,4.073438,1,29,3,0.005673,0.000587,0.000196
姓名,春水,0.476653,3.546648,3,13,34,0.002543,0.006651,0.000587
时节,独行,0.475682,4.062009,1,8,11,0.001565,0.002152,0.000196
流年,鹧鸪,0.475682,4.062009,1,11,8,0.002152,0.001565,0.000196
水声,清明,0.475682,4.062009,1,8,11,0.001565,0.002152,0.000196
有情,高树,0.475682,4.062009,1,22,4,0.004304,0.000782,0.000196
到处,杨柳,0.475547,3.731235,2,5,49,0.000978,0.009585,0.000391
名利,花开,0.475547,3.731235,2,7,35,0.001369,0.006847,0.000391
东西,他人,0.474841,3.533165,3,28,16,0.005477,0.00313,0.000587
所以,落叶,0.474841,3.533165,3,16,28,0.00313,0.005477,0.000587
今来,所以,0.474841,3.533165,3,28,16,0.005477,0.00313,0.000587
昔日,至今,0.474785,3.290219,5,17,56,0.003326,0.010955,0.000978
从军,骨肉,0.474511,3.723105,2,13,19,0.002543,0.003717,0.000391
垂杨,闻说,0.474511,3.723105,2,19,13,0.003717,0.002543,0.000391
君恩,闻说,0.474511,3.723105,2,19,13,0.003717,0.002543,0.000391
君恩,绮罗,0.474511,3.723105,2,19,13,0.003717,0.002543,0.000391
日晚,路傍,0.474242,3.528711,3,25,18,0.00489,0.003521,0.000587
出入,御沟,0.474242,3.528711,3,50,9,0.009781,0.001761,0.000587
他乡,故国,0.473777,3.388949,4,30,23,0.005869,0.004499,0.000782
宫中,花飞,0.47317,3.38461,4,33,21,0.006455,0.004108,0.000782
九衢,笙歌,0.47305,4.039536,1,6,15,0.001174,0.002934,0.000196
次第,秋色,0.47305,4.039536,1,3,30,0.000587,0.005869,0.000196
春深,绿杨,0.47305,4.039536,1,9,10,0.001761,0.001956,0.000196
依稀,碧云,0.47305,4.039536,1,5,18,0.000978,0.003521,0.000196
依稀,微风,0.47305,4.039536,1,5,18,0.000978,0.003521,0.000196
依稀,百花,0.47305,4.039536,1,5,18,0.000978,0.003521,0.000196
往事,碧云,0.47305,4.039536,1,5,18,0.000978,0.003521,0.000196
世间,半夜,0.47305,4.039536,1,9,10,0.001761,0.001956,0.000196
凄凉,往事,0.47305,4.039536,1,18,5,0.003521,0.000978,0.000196
到处,辛苦,0.47305,4.039536,1,5,18,0.000978,0.003521,0.000196
天涯,路岐,0.47305,4.039536,1,45,2,0.008803,0.000391,0.000196
关河,迢递,0.472972,3.711032,2,10,25,0.001956,0.00489,0.000391
可惜,鹦鹉,0.472972,3.711032,2,10,25,0.001956,0.00489,0.000391
梦魂,汉水,0.472757,3.517661,3,13,35,0.002543,0.006847,0.000587
山头,无限,0.472462,3.515465,3,24,19,0.004695,0.003717,0.000587
无限,月下,0.472462,3.515465,3,19,24,0.003717,0.004695,0.000587
世间,寂寥,0.471956,3.703064,2,9,28,0.001761,0.005477,0.000391
绮罗,风月,0.471756,4.028486,1,13,7,0.002543,0.001369,0.000196
岁寒,霓裳,0.471756,4.028486,1,13,7,0.002543,0.001369,0.000196
相寻,霓裳,0.471756,4.028486,1,13,7,0.002543,0.001369,0.000196
南北,霓裳,0.471756,4.028486,1,13,7,0.002543,0.001369,0.000196
名利,岁寒,0.471756,4.028486,1,7,13,0.001369,0.002543,0.000196
名利,相寻,0.471756,4.028486,1,7,13,0.001369,0.002543,0.000196
南北,名利,0.471756,4.028486,1,13,7,0.002543,0.001369,0.000196
君心,罗衣,0.471581,3.508908,3,17,27,0.003326,0.005282,0.000587
玉楼,窈窕,0.471452,3.699104,2,11,23,0.002152,0.004499,0.000391
云飞,玉楼,0.471452,3.699104,2,23,11,0.004499,0.002152,0.000391
云飞,百尺,0.471288,3.506732,3,23,20,0.004499,0.003912,0.000587
故国,花前,0.470476,4.017557,1,23,4,0.004499,0.000782,0.000196
离别,花下,0.470448,3.69123,2,51,5,0.009977,0.000978,0.000391
林下,水声,0.469949,3.687316,2,32,8,0.00626,0.001565,0.000391
分明,珍重,0.46921,4.006747,1,31,3,0.006064,0.000587,0.000196
从军,男儿,0.468971,3.48949,3,13,36,0.002543,0.007042,0.000587
人心,无情,0.468971,3.48949,3,26,18,0.005086,0.003521,0.000587
月落,独立,0.468971,3.48949,3,12,39,0.002347,0.007629,0.000587
云雨,阑干,0.468971,3.48949,3,36,13,0.007042,0.002543,0.000587
衣裳,阑干,0.468971,3.48949,3,36,13,0.007042,0.002543,0.000587
人心,星辰,0.468971,3.48949,3,26,18,0.005086,0.003521,0.000587
自言,辛苦,0.468971,3.48949,3,26,18,0.005086,0.003521,0.000587
月落,绿水,0.468971,3.48949,3,12,39,0.002347,0.007629,0.000587
夜长,歌舞,0.468464,3.675665,2,7,37,0.001369,0.007238,0.000391
从军,生死,0.467973,3.671812,2,13,20,0.002543,0.003912,0.000391
佳期,梦魂,0.467973,3.671812,2,20,13,0.003912,0.002543,0.000391
翡翠,西风,0.467973,3.671812,2,26,10,0.005086,0.001956,0.000391
